gemm|q2_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,cross-op-vs-blockdot-no-repack-GEMM-opp;our-gemm-vs-opp-vl128-blockdot,hot=1.590,M8=0.824,1.112,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,1.112,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,1.112@nr16(nr4:0.59*nr8:0.82*nr64:1.38)-prefill,hand-tuned-CROSSOP,ggml_vec_dot_q2_K_q8_K_vl128,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,lever-hit*S6-tile-amortize*clang18-vs-blockdot(prefill),in-denom*PASS0.8
gemm|q3_K|repack-gemm|arity2|micro-fixed,g8s6.3-attack,mechanism,S6-strip-outer-accum-cliff-fix,g8-stage3-attack,n_a(cold-AB-paired),vlen=128,cross-op-vs-blockdot;our-gemm-vs-opp-vl128-blockdot,hot=1.404,M8=1.399,1.399,n_a,experiments/active/g8-stage3-attack/kquant-gemm-s6-q3q6-rvv/raw/objdump_metrics.txt,factory,1.399,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,s6-attack-clang18-sym-indep-verified,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-15-g8-s6.3-attack,experiments/active/g8-stage3-attack/kquant-gemm-s6-q3q6-rvv/raw/cold_ab_summary.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,1.399@nr16-ROLLED(unroll-default0.73to0.79*LT0.8*nr64:1.407*spill2244to110*MAC-identical)-prefill,hand-tuned-CROSSOP,ggml_vec_dot_q3_K_q8_K_vl128,experiments/active/g8-stage3-attack/kquant-gemm-s6-q3q6-rvv/raw/objdump_metrics.txt,clang18-sym,S6-strip-outer-accum-cliff-fix-ROLLED(byte-exact27/27*indep-verify-CLEAN-reversal-rigor(verify-artifact-not-commit)*commit-38abf20eb),in-denom*PASS0.8*ROLLED-STAMP-CONDITIONED(unroll-default-LT0.8*auto-select-pending-ROLL-decode-cost-key-not-format-name)
gemm|q4_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,cross-op-vs-blockdot;our-gemm-vs-opp-vl128-blockdot,hot=1.892,M8=0.673,1.114,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,1.114,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,1.114@nr16(nr4:0.42*nr8:0.67*nr64:1.57)-prefill,hand-tuned-CROSSOP,ggml_vec_dot_q4_K_q8_K_vl128,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,lever-hit*S6-tile-amortize*clang18-vs-blockdot(prefill),in-denom*PASS0.8
gemm|q5_K|repack-gemm|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,cross-op-vs-blockdot-no-vl-spec;our-gemm-vs-opp-MODERATE,hot=1.172,M8=0.985,1.067,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,1.067,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,1.067@nr16(nr4:0.94*nr8:0.99*nr64:1.26)-prefill,native-vec-moderate-CROSSOP,ggml_vec_dot_q5_K_q8_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,lever-hit*S6-tile-amortize*vs-qh-weak-blockdot(prefill),in-denom*PASS0.8
gemm|q6_K|repack-gemm|arity2|micro-fixed,g8s6.3-attack,mechanism,S6-strip-outer-accum-cliff-fix,g8-stage3-attack,n_a(cold-AB-paired),vlen=128,cross-op-vs-blockdot;our-gemm-vs-opp-vl128-blockdot,hot=1.111,M8=0.805,0.960,n_a,experiments/active/g8-stage3-attack/kquant-gemm-s6-q3q6-rvv/raw/objdump_metrics.txt,factory,0.960,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,s6-attack-clang18-sym-indep-verified,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-15-g8-s6.3-attack,experiments/active/g8-stage3-attack/kquant-gemm-s6-q3q6-rvv/raw/cold_ab_summary.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,0.960@nr16-UNROLLED-default(indep-repro1.06to1.10*nr64:1.137*nr8:0.805*spill2212to97*MAC-identical)-prefill,hand-tuned-CROSSOP,ggml_vec_dot_q6_K_q8_K_vl128,experiments/active/g8-stage3-attack/kquant-gemm-s6-q3q6-rvv/raw/objdump_metrics.txt,clang18-sym,S6-strip-outer-accum-cliff-fix-UNROLLED(byte-exact27/27*indep-verify-CLEAN-reversal-rigor(verify-artifact-not-commit)*commit-38abf20eb),in-denom*PASS0.8*CLEAN(unrolled-default-is-winner)
vec_dot|iq1_s|typed-grid|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot225/rvv68/mac19/gather5/csrr6;SpacemiT-vl128-gather-STRONG,hot=0.454,M8=0.438,0.365,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,0.365,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,0.365@M1(hot0.454*M8_0.438),hand-tuned,ggml_vec_dot_iq1_s_q8_K_vl128,experiments/active/g8-stage3-attack/iq-gather-rvv/evidence.md,clang18-sym,NAMED-X*per-sub-block-vmv.x.s-extract-chain+scalar-ls-serial-emit-maturity(ours-10to18-vs-opp-2-objdump)*★prior-scalar-index-hypothesis-FALSIFIED(aa926779-built-vector-grid-index-primitive-byte-exact-vset79to68-stack-zeroed-但未翻正-cold0.47-vmv.x.s反增10to18→残余在归约scale-scheme非index-正交)*ISOLATED(wide已平gather/vwmul/vset-opp4/4/45·vmv.x.s仍10·gather-parity残余=extract-chain非index非gather-width)*G1-byte-exact-M1&M8*★prior-0.27-baseline=co-tenant-artifact-真baseline0.455=wide0.456-gather-widening-improvement-false-signal*真-fixable=vector-domain-deferred-scale-reduction(8partsum-vreg→1vmul.vv→单vredsum-复刻opp2vmv.x.s)-structural-非hw-wall*★A2.5-TESTED-FALSIFIED(A2.5-iq1s-gather-attack.md·built-byte-exact-M1&M8-0mism/0ULP·vmv.x.s-10to2-追平opp2-vset79to63·但cold~0.41-未翻-HOT反退10%(0.453to0.407·ours_ns127kto142k)·deferred-8xvse32栈往返+m2归约>被消的8xvmv.x.s+标量链)*residual-REFINED=holistic-micro-scheduling-非单一emit轴(gather-widen+vector-index+deferred-scale-3杠杆逐一追平/超opp-ratio恒~0.40to0.47-不动=3rd-byte-exact-lever-3rd-null)-翻正门=rolled超块体+e64m4宽gather+全向量交织-结构级重写-超单旋钮,in-denom*FAIL0.8-NAMED-X-EMIT-MATURITY-3LEVER-FALSIFIED
vec_dot|iq1_m|typed-grid|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot253/rvv62/mac26/gather2/csrr8;SpacemiT-vl128-STRONG,hot=0.158,M8=0.160,0.152,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,0.152,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,0.152@M1(hot0.158*M8_0.160),hand-tuned,ggml_vec_dot_iq1_m_q8_K_vl128,experiments/active/g8-stage3-attack/iq-gather-rvv/evidence.md,clang18-sym,NAMED-X*32x-tiny-8elem-reduction-病灶(sum2/delta-per-group-vsetvl+reduce+extract)+scalar-index-emit-maturity*ISOLATED(grid-gather-halved-16to8-only+13%=瓶颈在-micro-reduction-非-grid-gather)*G1-byte-exact-0mism-M1&M8*G2-cold-0.15to0.18[numbers-may-share-co-tenant-artifact-as-iq1_s-0.27·re-measure-silent-board-pending·但reduction-bottleneck诊断-CORROBORATED-by-iq1_s-vecidx-attack-aa926779-同指向归约scale-scheme非index]*follow-up-per-group-sign-sum-vectorize-batch=vector-domain-deferred-scale-reduction-structural,in-denom*FAIL0.8-NAMED-X-EMIT-MATURITY
vec_dot|iq4_nl|typed-codebook|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot102/rvv18/mac4/gather2/vset11;hand-vl128-light-codebook-gather,hot=1.140,M8=1.154,1.150,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,1.150,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,1.150@M1(hot1.140*M8_1.154),native-vec-moderate,ggml_vec_dot_iq4_nl_q8_0_vl128,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,clang18-codegen-lever*vs-mid-codebook(opp-native-vec-collapsed-STRONG),in-denom*PASS0.8
vec_dot|nvfp4|typed-codebook|arity2|micro-fixed,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot214/rvv23/mac2/NO-riscv-spec-generic;generic-C-autovec-NO-vl-spec-weak,hot=0.661,M8=0.662,0.565,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,n_a,n_a,0.565,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),matmul-kernel-sym,0.565@M1(hot0.661*M8_0.662),native-vec-generic-weak,ggml_vec_dot_nvfp4_q8_0,experiments/active/g8-stage3-attack/nvfp4-rvv/evidence.md,clang18-sym,NAMED-X*[GAP-NVFP4-VLEN128-SUBBLOCK-GRANULARITY-SPILL]*opp-GENUINE-WEAK(generic-alias-arch-fallback*riscv-zero-nvfp4-arm-has-NEON=architecture-coverage-gap-非strawman*tot214/rvv23/mac2-near-scalar)*ours-MORE-vec-但输(30%=44/371-RVV-spill:11vs1r+11vl1r+22csrr-codebook-stack-pushed*QK64-4x16-subblock-codebook+widenmul+reduce-live-across-e8m1/e16m2/e32m4-exceeds-allocator)*等价构造-re-roll-attempt-G1-byte-exact-3shape*G2-cold-1.001-1.011x-NULL*reproduces-[GAP-P1]-re-roll-trap-3rd-format(LLVM-O3-re-unrolls-spill-identical),in-denom*FAIL0.8-NAMED-X-EMIT-MATURITY
forward|softmax|reduce-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot592/rvv19/mac4/csrr1;expf-reduce-max-sub,hot=1.007,M8=shape-inv,1.007,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,1.007,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,1.007@n4096(hot1.007*n-invariant),native-vec,ggml_compute_forward_soft_max,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,lever-hit*vcpop-shortcircuit-fix,in-denom*PASS0.8
forward|rms_norm|reduce-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot277/rvv10/mac2/csrr3;2-pass-VLENadaptive,hot=1.150,M8=shape-inv,1.240,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,1.240,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,1.240@n4096(hot1.150*n-invariant),native-vec,ggml_compute_forward_rms_norm,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,lever-hit*1-pass-fusion-vs-2pass-native,in-denom*PASS0.8
forward|rope|rotate-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot1184/rvv32/mac12;autovec+scalar-sin-cos,hot=0.996,M8=shape-inv,1.013,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,1.013,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,1.013@n4096(hot0.996*n-invariant),native-vec,ggml_compute_forward_rope_flt_f32,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,predicate-NA*parity-autovec-symmetric,in-denom*PASS0.8
forward|silu|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot112/rvv38/mac7;sigmoid-expf-vectorized,hot=1.000,M8=shape-inv,0.997,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,0.997,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,0.997@n4096(hot1.000*n-invariant),native-vec,ggml_vec_silu_f32,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,predicate-NA*parity-vcpop-fixed,in-denom*PASS0.8
forward|gelu|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,NO-vec-table-lookup-STRUCTURAL;GGML_GELU_FP16-not-fair-speed-AB,hot=0.130,M8=shape-inv,0.141,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,scalar,n_a,n_a,0.141,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,0.141@n4096-STRUCTURAL(opp-f16LUT-not-fair-speed-AB),scalar-f16-LUT,ggml_table_gelu_f16_BSS_LUT,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,数值档不对等-gelu单列-decree二(opp-f16-LUT*ours-tanhf-scalar+2500x-acc·非公平速度AB),in-denom*JUDGMENT-SUSPENDED-数值档不对等(不计PASS不计认输·0.8判定挂起待用户裁:同数值档重比-or-精度速度双列)
forward|add|binary-map|arity2|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,vfadd.vv-inline-autovec;IEEE-f32-bit-exact,hot=0.899,M8=shape-inv,0.967,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,0.967,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,0.967@n4096(hot0.899*n-invariant),native-vec,ggml_compute_forward_add,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,predicate-NA*parity-autovec-symmetric,in-denom*PASS0.8
forward|mul|binary-map|arity2|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,vfmul-binary-op-autovec;IEEE-f32-bit-exact,hot=0.991,M8=shape-inv,0.963,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,0.963,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,0.963@n4096(hot0.991*n-invariant),native-vec,ggml_compute_forward_mul,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,predicate-NA*parity-autovec-symmetric,in-denom*PASS0.8
forward|scale|map-strip|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot154/rvv7/mac2;vfmul.vf-inplace,hot=1.045,M8=shape-inv,0.998,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,n_a,n_a,0.998,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,0.998@n4096(hot1.045*n-invariant),native-vec-light,ggml_compute_forward_scale,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,predicate-NA*parity-byte-identical-algo,in-denom*PASS0.8
forward|cpy|copy-map|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot4339/rvv51/csrr12;vector-copy-memcpy-paths,hot=0.960,M8=shape-inv,0.987,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,0.987,n_a,n_a,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),forward-op,0.987@n4096(hot0.960*n-invariant),native-vec-streaming,ggml_compute_forward_dup_cpy,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,predicate-NA*parity-autovec-symmetric,in-denom*PASS0.8
dequant|q2_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot256/rvv88;deploy-footnote-gcc15-autovec,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec,dequantize_row_q2_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,in-denom*PASS0.8-DEQ-AUTOPROMOTED-gcc15.2-lane(dequant-streaming-vs-真向量对手-0.82x-GENUINE-vec-vs-vec-ours亦vectorized·byte-exact-0/0·decree禁躲门-真向量升门·domain=gcc-15.2-deploy≠clang18-matmul-lane·display/weight-须用户裁)
dequant|q3_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot365/rvv132/mac16;strong-autovec,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec,dequantize_row_q3_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,in-denom*PASS0.8-DEQ-AUTOPROMOTED-gcc15.2-lane(dequant-streaming-vs-真向量对手-1.25x-GENUINE-vec-vs-vec·byte-exact-0/0·decree禁躲门-真向量升门·domain=gcc-15.2-deploy≠clang18-matmul-lane·display/weight-须用户裁)
dequant|q4_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot467/rvv0-NOT-vectorized;clang18-scalar-vs-gcc15-autovec-footnote,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,scalar,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,scalar,dequantize_row_q4_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,in-denom*FAIL0.8-DEQ-NAMED-X-AUTOPROMOTED-gcc15.2-lane(0.32x-vs-真向量对手·gather-tax/emit-headroom·byte-exact·decree禁躲门·domain=gcc-15.2-deploy-lane)
dequant|q5_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot330/rvv26/csrr1,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,naive,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-light,dequantize_row_q5_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,in-denom*FAIL0.8-DEQ-NAMED-X-AUTOPROMOTED-gcc15.2-lane(0.61x-vs-真向量对手·gather-tax/emit-headroom·byte-exact·decree禁躲门·domain=gcc-15.2-deploy-lane)
dequant|q6_K|streaming|arity1|f32,g8s3-opp-reparse,mechanism,opp-reparse-symbol-level,g8-stage3-opponent-reparse,n_a(opp-reparse-no-AB),vlen=128,tot692/rvv432/mac64;big-unroll,pending-§6,pending-§6,pending-§6,n_a,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,factory,pending-§6,pending-§6,pending-§6,n_a,n_a,n_a,n_a,n_a,n_a,opp-reparse-clang18-sym,rvv-openEuler-VLEN128-clang18.1.8-tcrv-canonical-fnoias-richmarch-core8_15,2026-07-14-g8-stage3-opp-reparse,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,ggml=e36a602(vericurve-2026-06-15),DEQ-AXIS,pending-§6,native-vec-heavy,dequantize_row_q6_K,g8-stage3-opponent-reparse/rvv/objdump_metrics_rvv.txt,clang18-sym,pending-§6,in-denom*PASS0.8-DEQ-AUTOPROMOTED-gcc15.2-lane(dequant-streaming-vs-真向量对手-1.66x-WEAK-ours-SCALAR-vs-opp-AUTOVEC-immaturity-非vector-superiority·byte-exact-0/0·decree禁躲门-真向量升门·domain=gcc-15.2-deploy≠clang18-matmul-lane·display/weight-须用户裁)
